,Airline,Source,Destination,Total_Stops,prediction
10233,6.0,2.0,1.0,1,738.405432784095
10234,4.0,3.0,0.0,1,756.5070672745375
10235,3.0,0.0,5.0,0,152.2675138475976
10236,4.0,2.0,1.0,1,744.4099096241538
10237,0.0,0.0,2.0,0,201.68860607234808
10238,1.0,3.0,0.0,1,765.5137825346256
10239,4.0,3.0,0.0,1,756.5070672745375
10240,1.0,3.0,0.0,2,1309.5211834540023
10241,6.0,2.0,1.0,1,738.405432784095
10242,4.0,2.0,1.0,2,1288.4173105435307
10243,2.0,0.0,2.0,0,195.6841292322893
10244,4.0,3.0,0.0,1,756.5070672745375
10245,1.0,0.0,5.0,1,702.2793916070331
10246,6.0,2.0,1.0,1,738.405432784095
10247,3.0,2.0,1.0,1,747.4121480441831
10248,3.0,2.0,1.0,1,747.4121480441831
10249,4.0,3.0,0.0,1,756.5070672745375
10250,4.0,2.0,1.0,1,744.4099096241538
10251,6.0,2.0,1.0,1,738.405432784095
10252,10.0,2.0,1.0,0,182.38907818460083
10253,4.0,2.0,1.0,0,200.40250870477712
10254,4.0,3.0,0.0,1,756.5070672745375
10255,4.0,0.0,2.0,0,189.67965239223054
10256,3.0,3.0,0.0,0,215.50190477519018
10257,6.0,2.0,1.0,1,738.405432784095
10258,1.0,3.0,0.0,0,221.50638161524896
10259,4.0,2.0,1.0,2,1288.4173105435307
10260,0.0,0.0,2.0,0,201.68860607234808
10261,4.0,2.0,1.0,1,744.4099096241538
10262,10.0,3.0,0.0,1,738.4936367543612
10263,4.0,0.0,2.0,0,189.67965239223054
10264,3.0,4.0,3.0,0,173.71322647269076
10265,1.0,2.0,1.0,2,1297.4240258036184
10266,4.0,2.0,1.0,2,1288.4173105435307
10267,1.0,2.0,1.0,2,1297.4240258036184
10268,4.0,2.0,1.0,2,1288.4173105435307
10269,3.0,3.0,0.0,0,215.50190477519018
10270,4.0,3.0,0.0,1,756.5070672745375
10271,4.0,3.0,0.0,1,756.5070672745375
10272,10.0,1.0,4.0,0,143.3490025577756
10273,3.0,2.0,1.0,1,747.4121480441831
10274,1.0,2.0,1.0,1,753.416624884242
10275,3.0,0.0,5.0,0,152.2675138475976
10276,1.0,3.0,0.0,2,1309.5211834540023
10277,4.0,2.0,1.0,1,744.4099096241538
10278,4.0,2.0,1.0,1,744.4099096241538
10279,3.0,4.0,3.0,0,173.71322647269076
10280,0.0,3.0,0.0,1,768.516020954655
10281,6.0,2.0,1.0,1,738.405432784095
10282,4.0,2.0,1.0,2,1288.4173105435307
10283,4.0,2.0,1.0,1,744.4099096241538
10284,4.0,4.0,3.0,0,170.71098805266138
10285,1.0,3.0,0.0,2,1309.5211834540023
10286,4.0,2.0,1.0,1,744.4099096241538
10287,0.0,2.0,1.0,1,756.4188633042713
10288,8.0,2.0,1.0,1,732.4009559440362
10289,10.0,3.0,0.0,1,738.4936367543612
10290,1.0,2.0,1.0,2,1297.4240258036184
10291,4.0,2.0,1.0,2,1288.4173105435307
10292,3.0,4.0,3.0,0,173.71322647269076
10293,4.0,2.0,1.0,1,744.4099096241538
10294,0.0,3.0,0.0,1,768.516020954655
10295,0.0,3.0,0.0,0,224.50862003527834
10296,4.0,0.0,5.0,1,693.2726763469449
10297,1.0,4.0,3.0,0,179.71770331274953
10298,4.0,2.0,1.0,2,1288.4173105435307
10299,3.0,3.0,0.0,0,215.50190477519018
10300,10.0,3.0,0.0,1,738.4936367543612
10301,4.0,2.0,1.0,1,744.4099096241538
10302,0.0,3.0,0.0,0,224.50862003527834
10303,3.0,2.0,1.0,1,747.4121480441831
10304,1.0,2.0,1.0,1,753.416624884242
10305,8.0,1.0,4.0,0,149.35347939783438
10306,6.0,2.0,1.0,1,738.405432784095
10307,8.0,3.0,0.0,0,200.49071267504328
10308,1.0,3.0,0.0,1,765.5137825346256
10309,1.0,4.0,3.0,0,179.71770331274953
10310,10.0,1.0,4.0,0,143.3490025577756
10311,4.0,0.0,5.0,1,693.2726763469449
10312,3.0,0.0,2.0,0,192.68189081225992
10313,4.0,2.0,1.0,1,744.4099096241538
10314,8.0,3.0,0.0,1,744.4981135944199
10315,4.0,3.0,0.0,1,756.5070672745375
10316,3.0,0.0,5.0,1,696.2749147669742
10317,3.0,4.0,3.0,0,173.71322647269076
10318,4.0,0.0,2.0,0,189.67965239223054
10319,3.0,0.0,5.0,0,152.2675138475976
10320,6.0,2.0,1.0,1,738.405432784095
10321,4.0,2.0,1.0,1,744.4099096241538
10322,1.0,2.0,1.0,2,1297.4240258036184
10323,10.0,0.0,2.0,0,171.66622187205425
10324,4.0,0.0,5.0,1,693.2726763469449
10325,8.0,0.0,5.0,0,137.2563217474507
10326,1.0,0.0,5.0,2,1246.2867925264097
10327,8.0,3.0,0.0,0,200.49071267504328
10328,2.0,0.0,2.0,0,195.6841292322893
10329,4.0,0.0,5.0,1,693.2726763469449
10330,4.0,2.0,1.0,2,1288.4173105435307
10331,6.0,2.0,1.0,1,738.405432784095
10332,4.0,3.0,0.0,1,756.5070672745375
10333,1.0,3.0,0.0,2,1309.5211834540023
10334,6.0,2.0,1.0,1,738.405432784095
10335,4.0,0.0,2.0,0,189.67965239223054
10336,3.0,0.0,2.0,0,192.68189081225992
10337,2.0,2.0,1.0,1,750.4143864642126
10338,6.0,2.0,1.0,2,1282.4128337034717
10339,4.0,3.0,0.0,1,756.5070672745375
10340,0.0,2.0,1.0,1,756.4188633042713
10341,4.0,3.0,0.0,1,756.5070672745375
10342,8.0,3.0,0.0,0,200.49071267504328
10343,4.0,0.0,5.0,1,693.2726763469449
10344,4.0,3.0,0.0,1,756.5070672745375
10345,10.0,0.0,2.0,0,171.66622187205425
10346,1.0,3.0,0.0,0,221.50638161524896
10347,4.0,2.0,1.0,1,744.4099096241538
10348,1.0,2.0,1.0,2,1297.4240258036184
10349,3.0,4.0,3.0,0,173.71322647269076
10350,1.0,3.0,0.0,1,765.5137825346256
10351,4.0,4.0,3.0,1,714.718388972038
10352,3.0,0.0,5.0,0,152.2675138475976
10353,4.0,4.0,3.0,2,1258.725789891415
10354,6.0,2.0,1.0,1,738.405432784095
10355,8.0,4.0,3.0,0,158.70203437254386
10356,8.0,4.0,3.0,0,158.70203437254386
10357,4.0,3.0,0.0,1,756.5070672745375
10358,10.0,1.0,4.0,0,143.3490025577756
10359,3.0,2.0,1.0,2,1291.41954896356
10360,1.0,2.0,1.0,2,1297.4240258036184
10361,2.0,3.0,0.0,1,762.5115441145963
10362,4.0,2.0,1.0,1,744.4099096241538
10363,4.0,2.0,1.0,2,1288.4173105435307
10364,5.0,0.0,5.0,1,690.2704379269155
10365,10.0,0.0,2.0,0,171.66622187205425
10366,6.0,2.0,1.0,1,738.405432784095
10367,4.0,4.0,3.0,0,170.71098805266138
10368,4.0,0.0,5.0,1,693.2726763469449
10369,3.0,3.0,0.0,0,215.50190477519018
10370,1.0,0.0,5.0,1,702.2793916070331
10371,1.0,2.0,1.0,1,753.416624884242
10372,3.0,3.0,0.0,0,215.50190477519018
10373,4.0,4.0,3.0,0,170.71098805266138
10374,1.0,0.0,2.0,0,198.6863676523187
10375,4.0,2.0,1.0,1,744.4099096241538
10376,0.0,0.0,2.0,0,201.68860607234808
10377,1.0,2.0,1.0,1,753.416624884242
10378,4.0,2.0,1.0,1,744.4099096241538
10379,6.0,2.0,1.0,1,738.405432784095
10380,2.0,0.0,5.0,0,155.26975226762698
10381,0.0,2.0,1.0,1,756.4188633042713
10382,4.0,3.0,0.0,1,756.5070672745375
10383,4.0,0.0,5.0,1,693.2726763469449
10384,1.0,4.0,3.0,0,179.71770331274953
10385,6.0,2.0,1.0,1,738.405432784095
10386,1.0,3.0,0.0,0,221.50638161524896
10387,4.0,2.0,1.0,2,1288.4173105435307
10388,8.0,4.0,3.0,0,158.70203437254386
10389,1.0,3.0,0.0,2,1309.5211834540023
10390,2.0,3.0,0.0,0,218.50414319521957
10391,3.0,2.0,1.0,1,747.4121480441831
10392,4.0,2.0,1.0,2,1288.4173105435307
10393,1.0,0.0,5.0,0,158.27199068765637
10394,4.0,2.0,1.0,1,744.4099096241538
10395,4.0,3.0,0.0,1,756.5070672745375
10396,4.0,2.0,1.0,2,1288.4173105435307
10397,1.0,3.0,0.0,1,765.5137825346256
10398,3.0,2.0,1.0,0,203.4047471248065
10399,1.0,0.0,5.0,1,702.2793916070331
10400,3.0,0.0,2.0,0,192.68189081225992
10401,1.0,0.0,2.0,0,198.6863676523187
10402,4.0,3.0,0.0,1,756.5070672745375
10403,4.0,0.0,5.0,1,693.2726763469449
10404,1.0,3.0,0.0,2,1309.5211834540023
10405,8.0,1.0,4.0,0,149.35347939783438
10406,1.0,2.0,1.0,2,1297.4240258036184
10407,8.0,0.0,2.0,0,177.67069871211302
10408,1.0,0.0,5.0,1,702.2793916070331
10409,10.0,3.0,0.0,1,738.4936367543612
10410,4.0,2.0,1.0,1,744.4099096241538
10411,6.0,2.0,1.0,1,738.405432784095
10412,1.0,0.0,2.0,0,198.6863676523187
10413,3.0,0.0,2.0,0,192.68189081225992
10414,4.0,3.0,0.0,1,756.5070672745375
10415,4.0,0.0,2.0,0,189.67965239223054
10416,1.0,3.0,0.0,0,221.50638161524896
10417,8.0,0.0,2.0,0,177.67069871211302
10418,10.0,1.0,4.0,0,143.3490025577756
10419,3.0,2.0,1.0,1,747.4121480441831
10420,1.0,2.0,1.0,2,1297.4240258036184
10421,4.0,3.0,0.0,1,756.5070672745375
10422,6.0,2.0,1.0,1,738.405432784095
10423,3.0,0.0,2.0,0,192.68189081225992
10424,1.0,0.0,5.0,2,1246.2867925264097
10425,0.0,3.0,0.0,0,224.50862003527834
10426,1.0,2.0,1.0,0,209.40922396486528
10427,4.0,0.0,5.0,1,693.2726763469449
10428,4.0,3.0,0.0,1,756.5070672745375
10429,3.0,3.0,0.0,0,215.50190477519018
10430,4.0,0.0,2.0,0,189.67965239223054
10431,8.0,3.0,0.0,0,200.49071267504328
10432,8.0,0.0,5.0,0,137.2563217474507
10433,8.0,4.0,3.0,0,158.70203437254386
10434,6.0,2.0,1.0,1,738.405432784095
10435,1.0,3.0,0.0,1,765.5137825346256
10436,4.0,3.0,0.0,1,756.5070672745375
10437,6.0,2.0,1.0,1,738.405432784095
10438,8.0,3.0,0.0,1,744.4981135944199
10439,4.0,0.0,5.0,1,693.2726763469449
10440,2.0,0.0,5.0,0,155.26975226762698
10441,4.0,0.0,5.0,1,693.2726763469449
10442,4.0,0.0,2.0,0,189.67965239223054
10443,4.0,2.0,1.0,1,744.4099096241538
10444,4.0,3.0,0.0,1,756.5070672745375
10445,1.0,2.0,1.0,2,1297.4240258036184
10446,3.0,1.0,4.0,0,164.36467149798128
10447,8.0,2.0,1.0,1,732.4009559440362
10448,4.0,2.0,1.0,1,744.4099096241538
10449,4.0,3.0,0.0,1,756.5070672745375
10450,4.0,3.0,0.0,1,756.5070672745375
10451,4.0,3.0,0.0,1,756.5070672745375
10452,4.0,2.0,1.0,2,1288.4173105435307
10453,4.0,2.0,1.0,2,1288.4173105435307
10454,1.0,3.0,0.0,1,765.5137825346256
10455,3.0,2.0,1.0,0,203.4047471248065
10456,4.0,2.0,1.0,2,1288.4173105435307
10457,4.0,2.0,1.0,1,744.4099096241538
10458,6.0,2.0,1.0,1,738.405432784095
10459,1.0,4.0,3.0,0,179.71770331274953
10460,3.0,4.0,3.0,0,173.71322647269076
10461,3.0,3.0,0.0,0,215.50190477519018
10462,4.0,4.0,3.0,0,170.71098805266138
10463,4.0,4.0,3.0,0,170.71098805266138
10464,4.0,0.0,5.0,1,693.2726763469449
10465,3.0,0.0,2.0,0,192.68189081225992
10466,4.0,2.0,1.0,1,744.4099096241538
10467,10.0,0.0,2.0,0,171.66622187205425
10468,8.0,0.0,2.0,0,177.67069871211302
10469,8.0,1.0,4.0,0,149.35347939783438
10470,3.0,3.0,0.0,0,215.50190477519018
10471,3.0,2.0,1.0,1,747.4121480441831
10472,4.0,0.0,2.0,0,189.67965239223054
10473,1.0,3.0,0.0,2,1309.5211834540023
10474,4.0,2.0,1.0,2,1288.4173105435307
10475,1.0,2.0,1.0,2,1297.4240258036184
10476,4.0,2.0,1.0,1,744.4099096241538
10477,3.0,0.0,2.0,0,192.68189081225992
10478,1.0,2.0,1.0,1,753.416624884242
10479,1.0,3.0,0.0,2,1309.5211834540023
10480,10.0,0.0,2.0,0,171.66622187205425
10481,8.0,2.0,1.0,1,732.4009559440362
10482,10.0,3.0,0.0,1,738.4936367543612
10483,4.0,2.0,1.0,2,1288.4173105435307
10484,4.0,3.0,0.0,1,756.5070672745375
10485,8.0,3.0,0.0,0,200.49071267504328
10486,1.0,2.0,1.0,1,753.416624884242
10487,6.0,2.0,1.0,1,738.405432784095
10488,8.0,0.0,2.0,0,177.67069871211302
10489,3.0,1.0,4.0,0,164.36467149798128
10490,10.0,2.0,1.0,0,182.38907818460083
10491,6.0,2.0,1.0,1,738.405432784095
10492,6.0,2.0,1.0,1,738.405432784095
10493,8.0,4.0,3.0,0,158.70203437254386
10494,3.0,2.0,1.0,0,203.4047471248065
10495,1.0,2.0,1.0,2,1297.4240258036184
10496,4.0,0.0,2.0,0,189.67965239223054
10497,4.0,2.0,1.0,2,1288.4173105435307
10498,4.0,3.0,0.0,1,756.5070672745375
10499,10.0,0.0,2.0,0,171.66622187205425
10500,4.0,3.0,0.0,1,756.5070672745375
10501,3.0,2.0,1.0,1,747.4121480441831
10502,3.0,4.0,3.0,0,173.71322647269076
10503,1.0,0.0,5.0,0,158.27199068765637
10504,0.0,2.0,1.0,1,756.4188633042713
10505,6.0,2.0,1.0,1,738.405432784095
10506,1.0,2.0,1.0,2,1297.4240258036184
10507,4.0,3.0,0.0,1,756.5070672745375
10508,6.0,2.0,1.0,1,738.405432784095
10509,4.0,2.0,1.0,0,200.40250870477712
10510,2.0,0.0,5.0,0,155.26975226762698
10511,1.0,0.0,5.0,2,1246.2867925264097
10512,4.0,0.0,2.0,0,189.67965239223054
10513,8.0,4.0,3.0,0,158.70203437254386
10514,3.0,2.0,1.0,1,747.4121480441831
10515,1.0,0.0,2.0,0,198.6863676523187
10516,3.0,3.0,0.0,0,215.50190477519018
10517,2.0,0.0,2.0,0,195.6841292322893
10518,1.0,3.0,0.0,2,1309.5211834540023
10519,8.0,3.0,0.0,0,200.49071267504328
10520,4.0,2.0,1.0,1,744.4099096241538
10521,3.0,3.0,0.0,0,215.50190477519018
10522,4.0,2.0,1.0,1,744.4099096241538
10523,3.0,4.0,3.0,0,173.71322647269076
10524,2.0,2.0,1.0,1,750.4143864642126
10525,6.0,2.0,1.0,1,738.405432784095
10526,4.0,2.0,1.0,2,1288.4173105435307
10527,3.0,2.0,1.0,1,747.4121480441831
10528,3.0,2.0,1.0,1,747.4121480441831
10529,4.0,0.0,2.0,0,189.67965239223054
10530,1.0,0.0,5.0,1,702.2793916070331
10531,1.0,4.0,3.0,0,179.71770331274953
10532,3.0,3.0,0.0,0,215.50190477519018
10533,4.0,0.0,5.0,0,149.2652754275682
10534,8.0,3.0,0.0,0,200.49071267504328
10535,4.0,3.0,0.0,1,756.5070672745375
10536,6.0,2.0,1.0,1,738.405432784095
10537,6.0,2.0,1.0,1,738.405432784095
10538,4.0,3.0,0.0,1,756.5070672745375
10539,1.0,3.0,0.0,2,1309.5211834540023
10540,1.0,2.0,1.0,2,1297.4240258036184
10541,3.0,4.0,3.0,0,173.71322647269076
10542,4.0,3.0,0.0,1,756.5070672745375
10543,3.0,3.0,0.0,0,215.50190477519018
10544,6.0,2.0,1.0,1,738.405432784095
10545,4.0,0.0,2.0,0,189.67965239223054
10546,4.0,3.0,0.0,1,756.5070672745375
10547,4.0,2.0,1.0,2,1288.4173105435307
10548,1.0,2.0,1.0,2,1297.4240258036184
10549,3.0,3.0,0.0,1,759.5093056945668
10550,0.0,3.0,0.0,0,224.50862003527834
10551,1.0,2.0,1.0,2,1297.4240258036184
10552,4.0,3.0,0.0,1,756.5070672745375
10553,4.0,2.0,1.0,1,744.4099096241538
10554,4.0,2.0,1.0,2,1288.4173105435307
10555,1.0,3.0,0.0,2,1309.5211834540023
10556,4.0,2.0,1.0,1,744.4099096241538
10557,4.0,0.0,2.0,0,189.67965239223054
10558,3.0,2.0,1.0,1,747.4121480441831
10559,1.0,2.0,1.0,1,753.416624884242
10560,4.0,3.0,0.0,1,756.5070672745375
10561,4.0,0.0,5.0,1,693.2726763469449
10562,10.0,3.0,0.0,1,738.4936367543612
10563,4.0,3.0,0.0,1,756.5070672745375
10564,10.0,0.0,2.0,0,171.66622187205425
10565,4.0,3.0,0.0,1,756.5070672745375
10566,1.0,2.0,1.0,1,753.416624884242
10567,4.0,3.0,0.0,1,756.5070672745375
10568,8.0,3.0,0.0,0,200.49071267504328
10569,8.0,3.0,0.0,0,200.49071267504328
10570,1.0,3.0,0.0,2,1309.5211834540023
10571,1.0,3.0,0.0,2,1309.5211834540023
10572,6.0,2.0,1.0,1,738.405432784095
10573,1.0,2.0,1.0,2,1297.4240258036184
10574,3.0,3.0,0.0,1,759.5093056945668
10575,4.0,3.0,0.0,1,756.5070672745375
10576,3.0,4.0,3.0,0,173.71322647269076
10577,1.0,3.0,0.0,2,1309.5211834540023
10578,1.0,2.0,1.0,1,753.416624884242
10579,6.0,2.0,1.0,1,738.405432784095
10580,4.0,0.0,5.0,1,693.2726763469449
10581,6.0,2.0,1.0,1,738.405432784095
10582,4.0,3.0,0.0,1,756.5070672745375
10583,6.0,2.0,1.0,1,738.405432784095
10584,4.0,2.0,1.0,1,744.4099096241538
10585,8.0,3.0,0.0,1,744.4981135944199
10586,4.0,0.0,2.0,0,189.67965239223054
10587,6.0,2.0,1.0,1,738.405432784095
10588,3.0,4.0,3.0,0,173.71322647269076
10589,4.0,2.0,1.0,2,1288.4173105435307
10590,0.0,0.0,5.0,0,161.27422910768576
10591,4.0,2.0,1.0,2,1288.4173105435307
10592,4.0,3.0,0.0,1,756.5070672745375
10593,8.0,2.0,1.0,1,732.4009559440362
10594,4.0,2.0,1.0,2,1288.4173105435307
10595,3.0,2.0,1.0,1,747.4121480441831
10596,4.0,2.0,1.0,1,744.4099096241538
10597,4.0,0.0,2.0,0,189.67965239223054
10598,4.0,2.0,1.0,1,744.4099096241538
10599,1.0,2.0,1.0,2,1297.4240258036184
10600,3.0,2.0,1.0,1,747.4121480441831
10601,6.0,2.0,1.0,1,738.405432784095
10602,1.0,2.0,1.0,2,1297.4240258036184
10603,3.0,2.0,1.0,1,747.4121480441831
10604,8.0,0.0,2.0,0,177.67069871211302
10605,3.0,0.0,5.0,0,152.2675138475976
10606,4.0,3.0,0.0,1,756.5070672745375
10607,3.0,2.0,1.0,1,747.4121480441831
10608,4.0,3.0,0.0,1,756.5070672745375
10609,3.0,4.0,3.0,0,173.71322647269076
10610,3.0,1.0,4.0,0,164.36467149798128
10611,4.0,4.0,3.0,0,170.71098805266138
10612,4.0,0.0,5.0,1,693.2726763469449
10613,4.0,0.0,2.0,0,189.67965239223054
10614,6.0,2.0,1.0,1,738.405432784095
10615,4.0,0.0,2.0,0,189.67965239223054
10616,4.0,2.0,1.0,2,1288.4173105435307
10617,3.0,4.0,3.0,0,173.71322647269076
10618,10.0,0.0,2.0,0,171.66622187205425
10619,3.0,2.0,1.0,1,747.4121480441831
10620,3.0,3.0,0.0,0,215.50190477519018
10621,3.0,3.0,0.0,0,215.50190477519018
10622,1.0,3.0,0.0,2,1309.5211834540023
10623,4.0,2.0,1.0,2,1288.4173105435307
10624,10.0,3.0,0.0,1,738.4936367543612
10625,4.0,2.0,1.0,2,1288.4173105435307
10626,2.0,0.0,5.0,0,155.26975226762698
10627,4.0,3.0,0.0,1,756.5070672745375
10628,8.0,3.0,0.0,1,744.4981135944199
10629,6.0,2.0,1.0,1,738.405432784095
10630,4.0,3.0,0.0,1,756.5070672745375
10631,3.0,2.0,1.0,1,747.4121480441831
10632,4.0,3.0,0.0,1,756.5070672745375
10633,6.0,2.0,1.0,1,738.405432784095
10634,4.0,2.0,1.0,2,1288.4173105435307
10635,4.0,2.0,1.0,1,744.4099096241538
10636,4.0,3.0,0.0,1,756.5070672745375
10637,4.0,0.0,2.0,0,189.67965239223054
10638,4.0,0.0,5.0,1,693.2726763469449
10639,1.0,2.0,1.0,3,1841.4314267229952
10640,4.0,2.0,1.0,1,744.4099096241538
10641,3.0,1.0,4.0,0,164.36467149798128
10642,1.0,3.0,0.0,2,1309.5211834540023
10643,6.0,2.0,1.0,1,738.405432784095
10644,6.0,2.0,1.0,1,738.405432784095
10645,6.0,2.0,1.0,1,738.405432784095
10646,4.0,2.0,1.0,2,1288.4173105435307
10647,4.0,2.0,1.0,0,200.40250870477712
10648,1.0,2.0,1.0,2,1297.4240258036184
10649,3.0,3.0,0.0,0,215.50190477519018
10650,4.0,3.0,0.0,1,756.5070672745375
10651,6.0,2.0,1.0,1,738.405432784095
10652,1.0,2.0,1.0,1,753.416624884242
10653,4.0,3.0,0.0,1,756.5070672745375
10654,8.0,0.0,2.0,0,177.67069871211302
10655,4.0,4.0,3.0,0,170.71098805266138
10656,10.0,0.0,2.0,0,171.66622187205425
10657,4.0,3.0,0.0,1,756.5070672745375
10658,4.0,0.0,2.0,0,189.67965239223054
10659,10.0,0.0,2.0,0,171.66622187205425
10660,10.0,0.0,5.0,0,131.25184490739193
10661,1.0,2.0,1.0,1,753.416624884242
10662,1.0,3.0,0.0,2,1309.5211834540023
10663,4.0,2.0,1.0,2,1288.4173105435307
10664,3.0,0.0,2.0,0,192.68189081225992
10665,3.0,3.0,0.0,0,215.50190477519018
10666,4.0,2.0,1.0,1,744.4099096241538
10667,4.0,0.0,5.0,1,693.2726763469449
10668,4.0,2.0,1.0,2,1288.4173105435307
10669,1.0,2.0,1.0,1,753.416624884242
10670,1.0,3.0,0.0,2,1309.5211834540023
10671,1.0,4.0,3.0,0,179.71770331274953
10672,4.0,2.0,1.0,2,1288.4173105435307
10673,4.0,2.0,1.0,2,1288.4173105435307
10674,4.0,0.0,5.0,1,693.2726763469449
10675,1.0,4.0,3.0,0,179.71770331274953
10676,6.0,2.0,1.0,1,738.405432784095
10677,8.0,0.0,2.0,0,177.67069871211302
10678,0.0,3.0,0.0,0,224.50862003527834
10679,1.0,3.0,0.0,0,221.50638161524896
10680,4.0,0.0,2.0,0,189.67965239223054
10681,10.0,0.0,5.0,0,131.25184490739193
10682,1.0,2.0,1.0,2,1297.4240258036184
